Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
2.0,3.0,112.0,2,-69.0,2,0,1,False,True,18881,0,False,0,1,2,1,18.0,3.14,179.2,2,211.94804
1.0,1.0,68.0,0,31.0,0,0,2,True,True,19258,2,False,2,1,0,0,6.0,1.71,67.0,2,228.47969
4.0,3.0,137.0,0,10.0,2,0,1,False,True,19149,3,False,2,1,0,1,18.0,3.39,217.6,2,407.1443
1.0,1.0,50.0,0,53.0,1,0,2,False,True,18938,0,False,1,1,1,1,13.0,2.41,50.0,1,155.81411
2.0,2.0,106.0,0,67.0,0,0,1,False,True,19394,1,False,2,0,1,2,6.0,2.61,169.6,2,438.30218
1.0,2.0,69.0,0,49.0,0,1,1,False,False,19564,1,False,1,1,1,2,6.0,2.74,112.0,2,305.19865
3.0,2.0,122.0,0,23.0,0,1,2,False,True,19232,0,False,0,1,2,1,6.0,2.19,121.0,2,287.8237
1.0,1.0,120.0,0,38.0,0,0,2,False,True,18513,0,False,1,1,0,0,6.0,3.3,120.0,2,262.25759
1.0,2.0,82.0,2,25.0,0,1,2,False,True,18998,0,False,0,2,2,1,6.0,2.14,82.0,0,85.17434
4.0,2.0,134.0,1,28.0,0,0,0,True,True,18701,2,False,0,0,1,0,6.0,2.85,81.0,0,224.73779
1.0,1.0,95.0,1,56.0,0,0,1,True,True,19671,1,False,1,2,2,2,6.0,2.89,152.0,0,290.44639
1.0,1.0,45.0,0,22.0,2,0,0,True,True,18776,1,False,1,2,2,0,18.0,1.55,27.0,1,107.59629
1.0,1.0,29.0,0,43.0,0,0,1,True,True,18357,0,False,1,2,2,2,6.0,1.96,46.4,2,197.53328
5.0,3.0,131.0,0,32.0,1,0,1,False,True,19224,3,False,2,1,0,1,13.0,2.37,209.6,1,464.04369
2.0,2.0,74.0,1,43.324884792626726,3,0,1,False,True,19169,2,False,1,1,0,1,30.0,3.45,118.4,2,423.23177
2.0,1.0,60.0,1,62.0,3,0,1,True,True,18484,1,False,2,1,2,2,30.0,1.13,94.4,1,352.29032
2.0,1.0,102.0,0,66.0,2,1,2,True,True,18404,3,False,2,2,0,1,18.0,2.38,100.0,0,270.47976
1.0,5.0,132.0,1,28.0,3,0,2,True,True,19788,2,False,2,1,1,2,30.0,2.19,132.0,0,447.50945
1.0,2.0,69.0,2,69.0,0,1,2,False,True,19526,2,False,1,1,0,1,6.0,3.89,68.0,1,98.00338
1.0,1.0,51.0,1,60.0,1,0,1,True,True,18299,1,False,1,0,2,1,13.0,1.55,81.6,1,246.24276
2.0,2.0,116.0,0,44.0,0,0,2,False,True,19219,0,False,1,2,1,2,6.0,1.56,116.0,1,236.12089
1.0,1.0,49.0,2,43.324884792626726,0,1,0,False,False,19214,3,False,1,1,2,2,6.0,1.52,28.8,2,92.01383
1.0,2.0,67.0,0,62.0,0,0,1,False,True,19371,0,False,1,0,1,1,6.0,1.92,107.2,1,181.15595
1.0,1.0,33.0,2,65.0,0,0,2,True,True,19095,2,False,0,1,2,1,6.0,1.87,34.0,1,77.34537
3.0,2.0,151.0,0,58.0,0,0,0,True,True,18549,1,False,0,0,1,0,6.0,1.05,89.4,0,171.50128
1.0,1.0,35.0,1,34.0,2,0,2,False,True,19683,1,False,0,1,1,1,18.0,2.41,36.0,2,304.06999
1.0,1.0,26.0,1,61.0,3,1,1,True,True,18990,2,False,2,2,0,2,30.0,4.18,41.6,0,217.21752
1.0,1.0,29.0,0,31.0,0,0,0,True,True,19048,1,False,1,2,1,2,6.0,2.67,18.0,1,138.40271
1.0,2.0,69.0,1,43.324884792626726,0,0,2,True,False,19582,0,False,2,0,1,1,6.0,2.0,69.0,0,140.90363
1.0,1.0,56.0,2,65.0,0,0,2,False,False,19232,1,False,0,1,1,0,6.0,2.74,56.0,1,66.09074
2.0,2.0,71.0,0,39.0,2,0,2,False,True,19144,3,False,1,1,0,1,18.0,3.17,71.0,1,206.24178
1.0,1.0,69.0,0,43.324884792626726,0,0,0,True,False,19411,2,False,2,2,2,1,6.0,3.62,41.4,0,99.12965
2.0,1.0,84.0,1,68.0,3,1,2,False,False,19342,1,False,0,1,1,1,30.0,2.49,83.0,1,282.75244
3.0,1.0,128.0,0,19.0,3,0,2,False,True,19093,2,False,2,2,0,1,30.0,2.45,127.0,0,258.02001
1.0,1.0,46.0,2,48.0,0,0,0,False,True,19710,3,False,0,0,1,1,6.0,2.67,26.4,1,70.47408
2.0,1.0,79.0,0,55.0,2,1,1,False,True,18400,2,False,2,0,2,1,18.0,1.54,129.6,1,140.85076
1.0,1.0,27.0,0,22.0,0,0,2,False,True,18669,1,False,2,0,1,1,6.0,3.09,28.0,1,119.5363
1.0,1.0,43.0,1,43.0,0,1,1,False,True,18787,1,False,1,1,1,2,6.0,1.64,67.2,0,139.39768
1.0,1.0,32.0,2,41.0,0,0,1,True,False,18495,0,False,1,2,1,1,18.0,3.78,54.4,0,65.19195
2.0,2.0,92.0,0,19.0,3,0,0,False,True,18463,2,False,1,1,1,1,30.0,3.7,55.2,1,141.70574
1.0,1.0,73.0,2,21.0,0,0,1,True,True,18884,3,False,2,1,2,2,18.0,2.8,115.2,2,185.18494
2.0,4.0,141.0,1,24.0,0,0,2,False,False,19488,1,False,0,1,1,2,6.0,2.51,143.0,1,325.75954
1.0,1.0,46.0,2,43.324884792626726,0,1,1,True,False,18763,1,False,2,1,0,2,6.0,2.02,73.6,0,51.11062
1.0,1.0,36.0,2,59.0,0,0,2,False,True,18892,2,False,0,2,1,1,13.0,2.47,35.0,0,51.46267
2.0,1.0,113.0,1,57.0,0,1,0,True,True,18336,1,False,0,2,1,1,6.0,1.14,66.6,2,331.94119
1.0,1.0,70.0,1,39.0,0,1,1,False,False,19643,3,False,2,1,1,1,6.0,3.1,108.8,2,301.30353
1.0,3.0,121.0,0,64.0,2,0,1,False,True,18475,3,False,1,1,1,1,18.0,3.34,195.2,1,291.17924
1.0,1.0,32.0,2,43.324884792626726,3,0,0,True,True,19799,1,False,1,2,1,2,30.0,1.95,19.2,0,89.92904
1.0,1.0,140.0,1,70.0,0,0,2,False,False,19679,3,False,1,1,0,1,6.0,1.68,140.0,0,218.26887
1.0,1.0,50.0,2,52.0,3,1,0,False,True,18849,3,False,2,1,2,1,30.0,2.75,30.0,1,121.67632
1.0,1.0,132.0,2,43.324884792626726,0,1,0,True,True,19787,1,False,1,1,0,1,6.0,1.6,79.2,2,165.60909
1.0,1.0,70.0,0,43.324884792626726,0,0,2,False,True,18887,1,False,1,1,2,2,6.0,1.08,69.0,2,212.13677
2.0,3.0,103.0,0,43.324884792626726,0,0,1,True,True,18332,3,False,1,1,1,1,6.0,1.51,160.0,0,190.96767
2.0,1.0,96.0,2,41.0,0,0,0,False,True,19777,2,False,0,1,2,2,6.0,4.25,57.6,0,83.01776
1.0,1.0,26.0,1,27.0,1,1,1,False,False,18872,2,False,1,2,1,1,13.0,3.73,41.6,0,115.66113
2.0,2.0,141.0,0,65.0,0,0,0,True,True,18876,1,False,1,2,1,0,6.0,2.27,85.2,2,272.27472
1.0,1.0,119.0,0,32.0,0,0,1,False,False,18372,1,False,2,1,1,2,18.0,1.8,187.2,2,409.04355
2.0,2.0,91.0,0,26.0,0,0,2,True,True,18819,2,False,2,2,1,2,6.0,1.31,90.0,2,272.92755
1.0,1.0,52.0,0,16.0,0,1,1,False,True,19681,1,False,2,0,0,0,6.0,2.39,83.2,1,164.8482
2.0,2.0,81.0,1,50.0,2,0,0,True,False,19640,1,False,1,0,1,0,18.0,1.76,48.0,1,241.70598
2.0,2.0,84.0,0,69.0,2,0,1,False,True,18594,3,False,0,1,1,1,18.0,1.84,136.0,1,233.42289
2.0,1.0,100.0,2,37.0,2,0,1,True,False,19061,2,False,0,1,1,2,18.0,2.02,156.8,0,113.48064
4.0,5.0,144.0,0,7.0,0,0,2,False,True,19179,1,False,2,2,2,1,6.0,1.45,143.0,1,304.74559
1.0,3.0,109.0,1,44.0,0,0,2,False,True,19353,2,False,2,0,2,1,6.0,2.54,108.0,0,244.46725
1.0,1.0,50.0,2,71.0,0,0,0,True,True,19217,3,False,1,2,1,0,6.0,1.68,31.2,2,113.37643
3.0,1.0,139.0,0,45.0,3,1,0,False,True,18610,2,False,1,2,0,2,30.0,4.12,83.4,1,390.48985
2.0,1.0,86.0,0,43.324884792626726,0,0,1,True,True,19687,0,False,1,2,1,1,6.0,2.91,137.6,1,233.80695
3.0,1.0,122.0,0,40.0,0,1,2,False,True,19599,3,False,1,1,0,1,6.0,3.12,151.41667726733033,0,184.70391
1.0,1.0,58.0,1,70.0,1,0,2,False,True,19394,2,False,1,1,1,1,13.0,2.54,151.11260621459468,1,231.8549
1.0,2.0,82.0,2,27.0,1,0,1,True,False,18741,1,False,0,0,0,1,13.0,1.02,130.57102577221346,0,85.74889
4.0,5.0,144.0,2,43.0,0,0,1,False,True,19015,0,False,1,1,1,1,6.0,1.74,130.8655946045511,1,196.7862
1.0,1.0,40.0,2,55.0,0,0,2,True,True,19393,3,False,2,2,2,1,6.0,3.25,151.0270862310128,1,95.0582
1.0,1.0,24.0,0,51.0,0,0,0,False,True,18431,0,False,1,1,1,2,6.0,1.65,109.63985429351469,2,154.4858
2.0,1.0,92.0,0,56.0,0,0,1,True,False,18399,1,False,1,2,2,2,6.0,2.51,130.6185368742034,1,200.70364
1.0,1.0,37.0,0,52.0,2,0,2,False,True,18940,2,False,1,1,1,1,18.0,4.24,151.01283290041582,1,155.70577
2.0,2.0,145.0,0,43.324884792626726,2,0,1,False,True,18593,2,False,1,1,1,1,18.0,4.73,130.8703457147501,1,468.50897
2.0,2.0,64.0,0,-14.0,0,1,0,False,True,19092,0,False,1,0,2,1,6.0,2.25,109.82989870147446,1,135.85347
2.0,1.0,97.0,0,61.0,0,0,1,False,True,19288,3,False,2,0,0,2,6.0,2.23,130.64229242519838,0,242.08507
2.0,1.0,62.0,2,31.0,0,0,1,True,False,18722,1,False,2,0,0,0,6.0,1.58,130.47600356823358,2,115.92925
2.0,1.0,65.0,1,43.0,0,1,1,True,False,18526,1,False,0,1,1,1,6.0,1.91,130.49025689883055,0,157.51327
1.0,2.0,61.0,2,39.0,0,0,2,True,False,18326,3,False,1,1,1,2,6.0,2.44,151.12685954519168,0,60.49951
2.0,2.0,77.0,1,26.0,0,0,2,False,False,18709,0,False,2,2,1,2,6.0,1.74,151.20287730837558,0,169.56636
3.0,1.0,127.0,2,34.0,0,0,1,True,True,19754,0,False,1,2,2,2,6.0,2.63,130.78482573116818,1,193.37909
4.0,1.0,146.0,2,57.0,2,1,2,True,False,19783,1,False,0,2,1,1,18.0,2.2,151.5307039121062,1,162.81268
3.0,4.0,133.0,2,64.0,2,0,2,False,True,18764,2,False,2,2,2,2,18.0,1.66,151.46893947951926,2,209.81355
2.0,2.0,143.0,2,23.0,0,0,1,True,True,19628,0,False,2,1,2,2,6.0,3.37,130.8608434943521,0,184.69573
2.0,1.0,114.0,0,44.0,0,0,1,True,True,19569,3,False,1,2,2,2,6.0,3.25,130.72306129858126,1,296.7257
2.0,1.0,64.0,0,43.324884792626726,1,0,1,True,True,18315,1,False,1,1,1,1,13.0,1.99,130.48550578863154,2,144.86344
2.0,2.0,89.0,1,59.0,0,1,1,False,True,19039,3,False,0,2,0,1,6.0,2.93,130.6042835436064,0,226.05531
2.0,1.0,86.0,0,45.0,2,0,2,True,False,18681,1,False,2,1,1,2,18.0,1.12,151.24563730016652,1,196.0116
1.0,2.0,124.0,2,71.0,0,0,1,False,False,19097,0,False,2,1,0,1,6.0,1.67,130.7705724005712,2,163.41496
1.0,1.0,59.0,2,54.0,0,1,2,True,False,19791,3,False,1,1,2,1,6.0,1.62,151.1173573247937,2,113.77768
1.0,1.0,53.0,0,39.0,2,1,0,False,True,19186,1,False,0,1,1,1,18.0,1.04,109.77763648928551,0,112.5077
1.0,1.0,58.0,2,38.0,0,0,1,True,True,19759,0,False,0,1,2,0,6.0,1.51,130.4569991274376,0,78.759
2.0,2.0,89.0,2,43.324884792626726,0,0,0,False,True,19647,2,False,1,0,1,1,6.0,3.31,109.9486764564493,0,64.97834
2.0,1.0,98.0,1,43.0,0,0,1,False,True,18311,0,False,0,2,0,0,6.0,2.32,130.64704353539736,1,298.814
4.0,2.0,136.0,1,55.0,2,0,2,True,False,19471,1,False,2,1,2,2,18.0,2.62,151.48319281011624,0,310.68581
2.0,2.0,90.0,0,-64.0,1,0,0,False,False,19067,2,False,1,1,2,2,13.0,1.84,109.9534275666483,2,306.56834
1.0,1.0,24.0,2,65.0,0,0,0,True,True,18325,2,False,1,1,0,2,6.0,2.12,109.63985429351469,0,34.24193
1.0,1.0,54.0,0,62.0,0,0,1,True,False,19770,0,False,1,1,1,1,6.0,1.9,130.43799468664162,2,275.49357
2.0,2.0,84.0,0,55.0,0,0,1,False,True,19505,0,False,1,2,0,1,18.0,3.21,130.58052799261145,1,251.62249
1.0,1.0,35.0,1,58.0,2,0,0,False,True,19206,1,False,2,0,0,2,18.0,1.65,109.69211650570362,2,279.22659
1.0,5.0,142.0,2,52.0,0,1,2,False,True,19161,1,False,0,0,1,2,13.0,1.59,151.5116994713102,0,141.36646
1.0,1.0,44.0,0,58.0,0,0,1,False,True,18485,2,False,1,1,1,0,6.0,2.43,130.39048358465166,1,188.65844
3.0,2.0,123.0,0,43.0,0,1,1,False,True,19516,2,False,1,1,2,2,6.0,4.32,130.76582129037223,1,299.83383
1.0,3.0,109.0,0,57.0,0,0,1,False,True,18625,3,False,0,1,1,2,6.0,3.16,130.6993057475863,0,198.86066
1.0,2.0,83.0,2,70.0,2,0,2,False,True,18491,3,False,0,0,0,1,18.0,2.66,151.23138396956955,1,110.94256
2.0,2.0,116.0,0,43.324884792626726,0,1,0,False,False,18576,2,False,1,2,1,0,6.0,1.36,110.07695643182215,1,215.52602
2.0,1.0,74.0,0,69.0,0,0,0,True,False,19402,2,False,1,1,2,1,6.0,2.65,109.8774098034644,2,182.69432
1.0,1.0,57.0,0,56.0,0,1,1,False,False,18508,2,False,2,0,2,2,6.0,4.25,130.4522480172386,0,100.78649
1.0,1.0,37.0,1,46.0,0,1,0,False,False,18344,0,False,2,1,0,0,6.0,2.96,109.70161872610161,2,180.89956
2.0,2.0,96.0,0,55.0,0,0,1,False,False,19586,0,False,2,1,1,1,18.0,1.53,130.63754131499937,0,192.62001
1.0,1.0,120.0,0,29.0,0,0,0,False,True,19306,3,False,2,1,1,2,6.0,2.71,110.09596087261814,1,217.6485
1.0,1.0,23.0,0,25.0,0,0,1,False,True,19093,3,False,1,0,0,1,6.0,1.93,130.2907102704728,0,59.36197
1.0,5.0,140.0,0,39.0,0,0,2,True,True,19711,2,False,0,2,2,2,6.0,3.25,151.50219725091222,2,366.54242
2.0,1.0,77.0,2,55.0,3,0,1,False,True,19213,2,False,1,1,1,2,30.0,4.59,130.54727022121847,2,195.20114
1.0,2.0,118.0,0,10.0,3,0,2,True,True,18580,1,False,1,1,2,1,30.0,2.51,151.39767282653435,1,187.26617
1.0,2.0,129.0,0,44.0,0,0,1,False,False,19051,1,False,1,1,2,0,6.0,2.55,130.79432795156617,1,233.69066
2.0,1.0,71.0,2,57.0,0,0,1,False,True,18541,0,False,1,1,1,1,6.0,1.97,130.51876356002452,0,79.00172
1.0,1.0,22.0,0,29.0,0,0,1,True,True,18622,0,False,2,2,1,1,18.0,3.51,130.2859591602738,1,173.4144
2.0,1.0,72.0,0,38.0,2,0,2,False,True,18950,3,False,2,2,1,1,18.0,1.75,151.1791217573806,1,215.52463
2.0,4.0,145.0,0,54.0,0,0,2,False,False,19060,2,False,1,1,1,1,6.0,4.76,151.52595280190718,1,220.36385
2.0,1.0,99.0,0,56.0,0,0,1,True,False,19464,0,False,1,0,1,2,6.0,1.87,130.65179464559634,0,96.47249
1.0,1.0,24.0,0,30.0,0,0,1,True,True,18849,0,False,0,2,1,2,6.0,2.45,130.29546138067178,1,139.55517
1.0,2.0,125.0,1,45.0,0,1,2,True,True,18725,2,False,2,0,2,1,6.0,3.19,151.4309305979273,2,417.27371
4.0,2.0,144.0,0,42.0,0,0,0,False,True,19249,2,False,0,1,1,2,18.0,4.93,110.209987517394,2,453.68752
4.0,5.0,134.0,2,45.0,3,0,2,True,True,19075,2,False,2,0,0,1,30.0,3.97,151.47369058971825,1,197.57396
2.0,1.0,85.0,1,7.0,0,0,2,False,True,18286,2,False,0,1,1,1,6.0,3.71,151.24088618996754,1,251.71002
1.0,1.0,59.0,0,43.324884792626726,0,0,2,True,False,18747,1,False,2,2,1,1,6.0,2.59,151.1173573247937,1,129.44935
1.0,1.0,58.0,0,39.0,0,0,1,False,True,19619,0,False,0,2,2,1,6.0,1.98,130.4569991274376,1,182.6746
2.0,3.0,102.0,0,23.0,0,0,2,False,True,19614,3,False,2,2,2,1,6.0,3.28,151.32165506335045,1,242.63318
1.0,2.0,125.0,2,71.0,0,1,0,False,False,18778,2,False,2,0,1,1,6.0,3.97,110.1197164236131,2,122.9839
1.0,1.0,23.0,0,36.0,0,0,0,False,True,18707,1,False,2,1,1,2,6.0,1.63,109.63510318331569,1,115.3231
2.0,1.0,80.0,2,43.324884792626726,0,0,0,False,True,19501,3,False,0,2,0,1,6.0,3.31,109.90591646465836,1,83.87694
2.0,1.0,94.0,1,21.0,0,0,0,False,True,18401,1,False,2,1,2,2,6.0,1.32,109.97243200744428,0,195.99372
2.0,1.0,64.0,2,43.324884792626726,0,1,0,False,False,19060,0,False,0,0,2,1,6.0,3.4,109.82989870147446,2,90.11415
1.0,1.0,54.0,1,59.0,0,0,2,False,True,18769,0,False,1,2,1,2,6.0,2.16,151.09360177379872,1,211.85183
1.0,1.0,59.0,0,20.0,0,0,2,False,True,18868,2,False,2,1,2,1,18.0,3.42,151.1173573247937,1,201.02982
1.0,1.0,52.0,0,34.0,0,0,0,True,True,18897,1,False,1,1,2,2,6.0,2.47,109.77288537908653,2,205.64311
1.0,1.0,41.0,1,39.0,0,0,1,False,True,18549,3,False,1,1,2,1,6.0,2.61,130.3762302540547,0,135.85786
1.0,1.0,29.0,1,46.0,0,0,1,True,True,19290,0,False,0,0,2,0,6.0,1.78,130.31921693166674,1,182.74675
3.0,3.0,126.0,0,42.0,0,0,1,True,True,19002,0,False,2,0,1,2,6.0,1.82,130.7800746209692,0,150.37814
1.0,2.0,61.0,1,38.0,3,0,2,True,True,19811,1,False,1,1,1,1,30.0,2.54,151.12685954519168,0,274.82811
1.0,1.0,50.0,0,36.0,0,0,1,True,False,19647,1,False,1,1,2,1,18.0,1.8,130.41899024584563,0,138.31909
2.0,1.0,106.0,0,41.0,3,0,2,False,True,18824,1,True,1,2,2,1,30.0,2.01,151.3406595041464,2,473.79742
2.0,2.0,99.0,0,71.0,2,1,1,False,False,19402,3,False,1,2,2,1,18.0,3.13,130.65179464559634,1,232.88285
1.0,2.0,76.0,2,68.0,0,0,2,False,True,19194,0,False,2,1,1,0,6.0,1.77,151.1981261981766,0,75.05498
1.0,1.0,57.0,0,43.324884792626726,0,0,2,False,True,19129,0,False,1,1,1,0,6.0,2.0,151.1078551043957,2,258.54079
2.0,1.0,101.0,1,43.324884792626726,1,0,1,True,True,19067,2,False,2,1,1,0,13.0,4.69,130.66129686599433,0,272.5281
1.0,1.0,25.0,2,45.0,0,0,2,True,True,19064,2,False,1,2,0,1,18.0,2.5,150.9558195780279,1,94.25836
2.0,1.0,90.0,2,44.0,3,0,0,False,False,18595,1,False,1,1,1,1,30.0,2.37,109.9534275666483,1,115.45939
2.0,2.0,100.0,0,29.0,0,0,1,True,True,19791,1,False,1,1,2,2,6.0,1.48,130.65654575579535,1,277.66786
1.0,3.0,124.0,0,35.0,0,0,1,False,True,19590,2,False,0,0,1,2,6.0,2.22,130.7705724005712,0,321.5148
4.0,4.0,137.0,0,66.0,3,0,2,False,True,19133,1,False,2,2,1,1,30.0,2.39,151.48794392031525,0,290.26361
1.0,3.0,121.0,2,54.0,3,0,0,True,True,18371,2,False,2,0,1,1,30.0,3.07,110.10071198281713,1,160.16198
1.0,2.0,70.0,2,61.0,0,0,1,True,True,18336,1,False,2,1,0,2,6.0,1.27,130.51401244982551,0,86.76399
1.0,1.0,32.0,0,64.0,0,0,1,False,False,19799,0,False,1,1,2,0,6.0,2.31,130.33347026226375,1,109.20492
1.0,2.0,111.0,1,43.324884792626726,0,1,1,False,False,19210,3,False,1,0,1,0,6.0,2.9,130.70880796798428,0,211.13986
1.0,1.0,22.0,2,62.0,2,0,0,True,True,18343,3,False,1,2,1,1,18.0,1.9,109.6303520731167,2,116.25114
1.0,1.0,32.0,1,63.0,1,0,1,False,False,19351,0,False,1,2,0,2,13.0,3.36,130.33347026226375,1,179.08644
1.0,1.0,67.0,2,42.0,0,0,2,False,True,18743,0,False,1,0,1,2,6.0,2.63,151.15536620638565,2,128.43057
4.0,3.0,144.0,1,43.324884792626726,0,1,1,True,False,18848,0,False,2,2,0,1,6.0,1.35,130.8655946045511,0,315.15318
2.0,3.0,141.0,0,35.0,2,0,2,True,True,18881,1,False,1,1,1,1,18.0,2.02,151.5069483611112,0,157.06513
4.0,1.0,144.0,0,7.0,0,0,0,False,True,19372,2,False,1,2,1,1,6.0,2.04,110.209987517394,0,198.74301
1.0,1.0,33.0,2,51.0,1,0,1,False,True,18584,2,False,0,2,1,1,13.0,1.3,130.33822137246273,0,57.81793
1.0,1.0,29.0,1,55.0,0,0,2,True,True,19245,2,False,1,2,1,1,6.0,4.59,150.97482401882385,0,113.58521
2.0,1.0,81.0,1,63.0,0,1,1,False,True,18962,3,False,0,0,1,0,6.0,3.23,130.56627466201445,0,190.89686
1.0,2.0,118.0,0,28.0,0,0,0,False,True,18596,1,False,0,1,1,2,6.0,1.98,110.08645865222014,1,194.0023
1.0,2.0,82.0,2,43.324884792626726,0,0,1,False,False,19232,0,False,2,2,1,0,6.0,3.02,130.57102577221346,2,131.9031
2.0,2.0,86.0,0,65.0,0,0,1,False,True,18823,1,False,1,2,0,1,6.0,1.36,130.59003021300944,0,162.68394
1.0,1.0,44.0,1,52.0,2,1,1,True,False,19676,0,False,1,1,2,1,18.0,2.78,130.39048358465166,2,303.82697
2.0,1.0,98.0,0,44.0,2,0,0,False,False,19063,0,False,1,1,0,1,18.0,1.68,109.99143644824026,2,214.69739
2.0,2.0,88.0,0,47.0,0,0,1,True,True,18980,0,False,2,1,1,0,6.0,3.63,130.59953243340743,0,180.4642
1.0,1.0,42.0,0,20.0,0,0,0,False,True,18352,2,False,0,2,2,2,6.0,3.93,109.72537427709658,2,110.48571
1.0,1.0,29.0,0,49.0,3,1,1,False,True,19057,3,False,0,2,1,1,30.0,2.16,130.31921693166674,2,242.29123
2.0,1.0,101.0,1,43.324884792626726,2,0,1,False,True,18695,1,False,0,0,0,2,18.0,1.35,130.66129686599433,1,335.91621
1.0,2.0,75.0,2,69.0,0,1,0,True,True,19714,0,False,1,0,2,0,6.0,2.86,109.8821609136634,1,97.66805
2.0,1.0,89.0,2,59.0,1,0,1,True,True,19311,2,False,2,1,2,1,13.0,3.15,142.4,0,125.94835
1.0,1.0,78.0,2,15.0,3,0,2,False,True,19491,1,False,1,1,1,1,30.0,2.73,76.0,0,120.0042
2.0,3.0,113.0,1,43.324884792626726,0,0,1,True,False,18298,0,False,0,1,2,1,18.0,3.52,180.8,1,322.41243
1.0,1.0,30.0,0,43.324884792626726,0,0,2,False,True,18676,0,False,1,1,2,1,6.0,1.96,30.0,0,81.19021
2.0,1.0,113.0,2,64.0,0,0,2,True,False,18705,3,False,2,2,1,0,6.0,3.05,112.0,0,90.83978
5.0,5.0,144.0,1,43.324884792626726,0,0,0,True,True,19237,2,False,1,2,1,1,6.0,3.79,88.2,2,428.08389
1.0,1.0,41.0,0,41.0,0,0,0,False,True,18940,2,False,0,1,1,2,6.0,3.37,24.0,0,69.89245
1.0,1.0,69.0,1,43.324884792626726,0,0,0,False,False,19107,1,False,1,0,2,1,6.0,2.06,40.8,2,219.77459
1.0,1.0,86.0,2,43.324884792626726,0,1,0,True,True,19259,1,False,1,2,2,2,18.0,2.96,50.4,1,129.93928
1.0,3.0,125.0,0,36.0,3,1,1,False,True,18321,2,False,2,2,1,0,30.0,2.22,200.0,0,278.35973
1.0,2.0,101.0,2,52.0,0,1,1,True,False,19024,1,False,0,2,1,1,6.0,1.54,163.2,2,150.10216
2.0,2.0,84.0,1,35.0,0,1,1,False,True,19524,2,False,1,1,1,2,6.0,2.84,132.8,2,392.38495
1.0,1.0,52.0,0,43.324884792626726,0,0,2,True,True,19234,3,False,1,1,2,1,6.0,1.53,51.0,1,147.36668
1.0,3.0,120.0,2,56.0,3,0,0,True,True,19554,2,False,1,1,1,1,30.0,2.89,72.0,0,140.22898
1.0,1.0,68.0,1,43.324884792626726,0,0,1,False,False,19673,1,False,1,1,1,0,6.0,1.98,110.4,1,206.3131
1.0,1.0,93.0,2,29.0,0,0,0,False,True,19093,2,False,2,1,2,2,30.0,4.62,57.0,0,124.86128
3.0,3.0,115.0,2,31.0,0,0,1,True,True,19070,1,False,1,0,1,2,6.0,2.05,182.4,2,200.12144
1.0,2.0,75.0,2,52.0,0,1,0,False,True,19419,2,False,1,1,0,1,6.0,3.82,45.0,0,60.36603
1.0,1.0,38.0,0,68.0,0,0,0,True,True,18843,2,False,1,1,1,0,6.0,3.12,22.8,2,166.95748
2.0,2.0,93.0,1,14.0,0,1,0,True,True,18652,2,False,0,2,1,1,6.0,1.61,55.8,0,193.58434
1.0,1.0,35.0,0,43.324884792626726,0,0,0,False,True,18423,2,False,2,2,0,0,6.0,3.96,21.0,1,61.16691
1.0,1.0,120.0,0,49.0,0,0,1,False,True,18690,1,False,1,2,1,1,13.0,2.38,190.4,1,281.07825
1.0,1.0,28.0,0,44.0,2,0,1,False,True,19762,2,False,0,0,1,1,18.0,2.84,43.2,1,154.47082
1.0,2.0,64.0,0,56.0,2,0,1,False,True,18986,3,False,2,2,2,2,18.0,3.4,104.0,1,238.0323
3.0,2.0,145.0,2,66.0,0,0,0,False,True,19536,1,False,1,2,1,0,6.0,2.25,87.6,1,136.55235
1.0,3.0,121.0,2,54.0,0,1,1,True,True,18813,1,False,1,0,1,2,6.0,2.22,195.2,1,166.94842
1.0,1.0,62.0,0,50.0,0,0,0,True,False,18703,3,False,2,2,1,2,6.0,2.74,36.6,1,136.13616
1.0,1.0,60.0,2,55.0,0,0,0,False,True,19573,1,False,1,0,0,1,6.0,2.51,36.6,1,81.01431
1.0,1.0,55.0,1,41.0,0,0,1,False,True,19237,3,False,2,0,1,2,6.0,2.72,86.4,2,315.37693
1.0,1.0,22.0,1,68.0,2,1,1,True,True,19698,1,False,1,1,1,1,18.0,2.62,35.2,2,302.3701
1.0,1.0,58.0,1,0.0,0,0,2,False,True,18978,3,False,2,1,1,0,18.0,2.06,59.0,0,205.05907
1.0,1.0,23.0,1,54.0,3,0,0,True,True,19316,0,False,1,1,0,1,30.0,3.42,14.4,2,322.2097
5.0,1.0,143.0,1,54.0,0,1,1,False,True,18770,3,False,0,0,2,1,6.0,3.18,225.6,1,436.02942
1.0,1.0,49.0,2,45.0,0,0,2,False,True,18316,0,False,0,2,2,2,6.0,1.43,51.0,2,117.23167
1.0,1.0,56.0,0,67.0,0,0,0,True,True,18916,2,False,1,0,1,2,6.0,2.96,33.0,1,138.71236
2.0,4.0,138.0,2,71.0,3,1,0,False,True,18550,3,False,1,1,2,2,30.0,2.24,82.8,2,205.56615
1.0,3.0,139.0,0,33.0,3,0,2,False,True,18566,3,False,2,1,1,2,30.0,2.28,140.0,0,278.17436
